
-----------------------------------------------
All the distinct words in descending order:
-----------------------------------------------

Word = gingerly, 			Occurrence = 1
Word = celebrations, 			Occurrence = 1
Word = Wiping, 			Occurrence = 1
Word = reply, 			Occurrence = 1
Word = lamps, 			Occurrence = 1
Word = slinking, 			Occurrence = 1
Word = hedges, 			Occurrence = 1
Word = inky, 			Occurrence = 1
Word = waking, 			Occurrence = 1
Word = milk, 			Occurrence = 1
Word = pinched, 			Occurrence = 1
Word = VANISHING, 			Occurrence = 1
Word = GLASS, 			Occurrence = 1
Word = gardens, 			Occurrence = 1
Word = fateful, 			Occurrence = 1
Word = mantelpiece, 			Occurrence = 1
Word = pictures, 			Occurrence = 1
Word = beach, 			Occurrence = 1
Word = bonnets, 			Occurrence = 1
Word = riding, 			Occurrence = 1
Word = bicycle, 			Occurrence = 1
Word = carousel, 			Occurrence = 1
Word = shrill, 			Occurrence = 1
Word = pan, 			Occurrence = 1
Word = stove, 			Occurrence = 1
Word = burn, 			Occurrence = 1
Word = spider, 			Occurrence = 1
Word = mystery, 			Occurrence = 1
Word = skinnier, 			Occurrence = 1
Word = Scotch, 			Occurrence = 1
Word = punched, 			Occurrence = 1
Word = Comb, 			Occurrence = 1
Word = greeting, 			Occurrence = 1
Word = haircuts, 			Occurrence = 1
Word = watery, 			Occurrence = 1
Word = angel, 			Occurrence = 1
Word = Darling, 			Occurrence = 1
Word = Daddy, 			Occurrence = 1
Word = wolfing, 			Occurrence = 1
Word = scented, 			Occurrence = 1
Word = popkin, 			Occurrence = 1
Word = sweetums, 			Occurrence = 1
Word = wristwatch, 			Occurrence = 1
Word = Bad, 			Occurrence = 1
Word = parks, 			Occurrence = 1
Word = movies, 			Occurrence = 1
Word = cabbage, 			Occurrence = 1
Word = planned, 			Occurrence = 1
Word = Tibbles, 			Occurrence = 1
Word = Paws, 			Occurrence = 1
Word = Tufty, 			Occurrence = 1
Word = phone, 			Occurrence = 1
Word = Yvonne, 			Occurrence = 1
Word = Majorca, 			Occurrence = 1
Word = hopefully, 			Occurrence = 1
Word = ruins, 			Occurrence = 1
Word = Dinky, 			Occurrence = 1
Word = Duddydums, 			Occurrence = 1
Word = Mummy, 			Occurrence = 1
Word = flinging, 			Occurrence = 1
Word = sobs, 			Occurrence = 1
Word = spoils, 			Occurrence = 1
Word = doorbell, 			Occurrence = 1
Word = barbers, 			Occurrence = 1
Word = scissors, 			Occurrence = 1
Word = sleepless, 			Occurrence = 1
Word = taped, 			Occurrence = 1
Word = sheared, 			Occurrence = 1
Word = puff, 			Occurrence = 1
Word = puppet, 			Occurrence = 1
Word = shrunk, 			Occurrence = 1
Word = headmistress, 			Occurrence = 1
Word = buildings, 			Occurrence = 1
Word = cans, 			Occurrence = 1
Word = spending, 			Occurrence = 1
Word = council, 			Occurrence = 1
Word = motorcycles, 			Occurrence = 1
Word = maniacs, 			Occurrence = 1
Word = hoodlums, 			Occurrence = 1
Word = overtook, 			Occurrence = 1
Word = beet, 			Occurrence = 1
Word = MOTORCYCLES, 			Occurrence = 1
Word = FLY, 			Occurrence = 1
Word = cartoon, 			Occurrence = 1
Word = van, 			Occurrence = 1
Word = cheap, 			Occurrence = 1
Word = gorilla, 			Occurrence = 1
Word = remarkably, 			Occurrence = 1
Word = hobby, 			Occurrence = 1
Word = restaurant, 			Occurrence = 1
Word = knickerbocker, 			Occurrence = 1
Word = lizards, 			Occurrence = 1
Word = snakes, 			Occurrence = 1
Word = cobras, 			Occurrence = 1
Word = pythons, 			Occurrence = 1
Word = largest, 			Occurrence = 1
Word = crushed, 			Occurrence = 1
Word = glistening, 			Occurrence = 1
Word = coils, 			Occurrence = 1
Word = whined, 			Occurrence = 1
Word = smartly, 			Occurrence = 1
Word = snoozed, 			Occurrence = 1
Word = intently, 			Occurrence = 1
Word = boredom, 			Occurrence = 1
Word = drumming, 			Occurrence = 1
Word = beady, 			Occurrence = 1
Word = Boa, 			Occurrence = 1
Word = Constrictor, 			Occurrence = 1
Word = specimen, 			Occurrence = 1
Word = bred, 			Occurrence = 1
Word = DUDLEY, 			Occurrence = 1
Word = MR, 			Occurrence = 1
Word = COME, 			Occurrence = 1
Word = LOOK, 			Occurrence = 1
Word = THIS, 			Occurrence = 1
Word = SNAKE, 			Occurrence = 1
Word = BELIEVE, 			Occurrence = 1
Word = DOING, 			Occurrence = 1
Word = waddling, 			Occurrence = 1
Word = Caught, 			Occurrence = 1
Word = concrete, 			Occurrence = 1
Word = uncoiling, 			Occurrence = 1
Word = rapidly, 			Occurrence = 1
Word = throughout, 			Occurrence = 1
Word = exits, 			Occurrence = 1
Word = Thanksss, 			Occurrence = 1
Word = amigo, 			Occurrence = 1
Word = keeper, 			Occurrence = 1
Word = apologized, 			Occurrence = 1
Word = gibber, 			Occurrence = 1
Word = playfully, 			Occurrence = 1
Word = heels, 			Occurrence = 1
Word = swearing, 			Occurrence = 1
Word = squeeze, 			Occurrence = 1
Word = calming, 			Occurrence = 1
Word = meals, 			Occurrence = 1
Word = Until, 			Occurrence = 1
Word = vision, 			Occurrence = 1
Word = relation, 			Occurrence = 1
Word = bus, 			Occurrence = 1
Word = weirdest, 			Occurrence = 1
Word = disagree, 			Occurrence = 1
Word = THREE, 			Occurrence = 1
Word = LETTERS, 			Occurrence = 1
Word = NO, 			Occurrence = 1
Word = Brazilian, 			Occurrence = 1
Word = earned, 			Occurrence = 1
Word = crutches, 			Occurrence = 1
Word = Dennis, 			Occurrence = 1
Word = Malcolm, 			Occurrence = 1
Word = Gordon, 			Occurrence = 1
Word = stupidest, 			Occurrence = 1
Word = leader, 			Occurrence = 1
Word = Hunting, 			Occurrence = 1
Word = secondary, 			Occurrence = 1
Word = local, 			Occurrence = 1
Word = wasn, 			Occurrence = 1
Word = tripping, 			Occurrence = 1
Word = paraded, 			Occurrence = 1
Word = tailcoats, 			Occurrence = 1
Word = straw, 			Occurrence = 1
Word = boaters, 			Occurrence = 1
Word = proudest, 			Occurrence = 1
Word = Dudleykins, 			Occurrence = 1
Word = rags, 			Occurrence = 1
Word = DotA, 			Occurrence = 1
Word = dyeing, 			Occurrence = 1
Word = doubted, 			Occurrence = 1
Word = elephant, 			Occurrence = 1
Word = click, 			Occurrence = 1
Word = flop, 			Occurrence = 1
Word = Poke, 			Occurrence = 1
Word = vacationing, 			Occurrence = 1
Word = Isle, 			Occurrence = 1
Word = Wight, 			Occurrence = 1
Word = twanging, 			Occurrence = 1
Word = elastic, 			Occurrence = 1
Word = band, 			Occurrence = 1
Word = relatives, 			Occurrence = 1
Word = Cupboard, 			Occurrence = 1
Word = Stairs, 			Occurrence = 1
Word = Whinging, 			Occurrence = 1
Word = Surrey, 			Occurrence = 1
Word = Turning, 			Occurrence = 1
Word = seal, 			Occurrence = 1
Word = bearing, 			Occurrence = 1
Word = badger, 			Occurrence = 1
Word = bombs, 			Occurrence = 1
Word = Ate, 			Occurrence = 1
Word = whelk, 			Occurrence = 1
Word = snatch, 			Occurrence = 1
Word = grayish, 			Occurrence = 1
Word = seeming, 			Occurrence = 1
Word = WANT, 			Occurrence = 1
Word = MY, 			Occurrence = 1
Word = LETTER, 			Occurrence = 1
Word = scruffs, 			Occurrence = 1
Word = promptly, 			Occurrence = 1
Word = sleeps, 			Occurrence = 1
Word = Watching, 			Occurrence = 1
Word = pacing, 			Occurrence = 1
Word = swear, 			Occurrence = 1
Word = SILENCE, 			Occurrence = 1
Word = breaths, 			Occurrence = 1
Word = bedrooms, 			Occurrence = 1
Word = visitors, 			Occurrence = 1
Word = program, 			Occurrence = 1
Word = canceled, 			Occurrence = 1
Word = birdcage, 			Occurrence = 1
Word = parrot, 			Occurrence = 1
Word = Other, 			Occurrence = 1
Word = bawling, 			Occurrence = 1
Word = Yesterday, 			Occurrence = 1
Word = Today, 			Occurrence = 1
Word = whacked, 			Occurrence = 1
Word = tortoise, 			Occurrence = 1
Word = greenhouse, 			Occurrence = 1
Word = Smallest, 			Occurrence = 1
Word = Bedroom, 			Occurrence = 1
Word = strangled, 			Occurrence = 1
Word = wrestle, 			Occurrence = 1
Word = wheezed, 			Occurrence = 1
Word = Surely, 			Occurrence = 1
Word = repaired, 			Occurrence = 1
Word = postman, 			Occurrence = 1
Word = hammered, 			Occurrence = 1
Word = Lights, 			Occurrence = 1
Word = didnt, 			Occurrence = 1
Word = nailed, 			Occurrence = 1
Word = nail, 			Occurrence = 1
Word = fruitcake, 			Occurrence = 1
Word = slotted, 			Occurrence = 1
Word = hammer, 			Occurrence = 1
Word = boarded, 			Occurrence = 1
Word = Tiptoe, 			Occurrence = 1
Word = Tulips, 			Occurrence = 1
Word = milkman, 			Occurrence = 1
Word = dairy, 			Occurrence = 1
Word = shredded, 			Occurrence = 1
Word = processor, 			Occurrence = 1
Word = Sunday, 			Occurrence = 1
Word = Sundays, 			Occurrence = 1
Word = newspapers, 			Occurrence = 1
Word = damn, 			Occurrence = 1
Word = whizzing, 			Occurrence = 1
Word = forty, 			Occurrence = 1
Word = bullets, 			Occurrence = 1
Word = tufts, 			Occurrence = 1
Word = arguments, 			Occurrence = 1
Word = highway, 			Occurrence = 1
Word = sniffling, 			Occurrence = 1
Word = sports, 			Occurrence = 1
Word = whenever, 			Occurrence = 1
Word = nightfall, 			Occurrence = 1
Word = programs, 			Occurrence = 1
Word = blowing, 			Occurrence = 1
Word = alien, 			Occurrence = 1
Word = outskirts, 			Occurrence = 1
Word = city, 			Occurrence = 1
Word = musty, 			Occurrence = 1
Word = snored, 			Occurrence = 1
Word = cars, 			Occurrence = 1
Word = stale, 			Occurrence = 1
Word = cornflakes, 			Occurrence = 1
Word = tinned, 			Occurrence = 1
Word = tomatoes, 			Occurrence = 1
Word = owner, 			Occurrence = 1
Word = Room, 			Occurrence = 1
Word = Railview, 			Occurrence = 1
Word = Hotel, 			Occurrence = 1
Word = Cokeworth, 			Occurrence = 1
Word = dining, 			Occurrence = 1
Word = plowed, 			Occurrence = 1
Word = suspension, 			Occurrence = 1
Word = bridge, 			Occurrence = 1
Word = multilevel, 			Occurrence = 1
Word = garage, 			Occurrence = 1
Word = dully, 			Occurrence = 1
Word = parked, 			Occurrence = 1
Word = coast, 			Occurrence = 1
Word = Dud, 			Occurrence = 1
Word = ley, 			Occurrence = 1
Word = sniveled, 			Occurrence = 1
Word = eleventh, 			Occurrence = 1
Word = birthdays, 			Occurrence = 1
Word = hanger, 			Occurrence = 1
Word = Found, 			Occurrence = 1
Word = certain, 			Occurrence = 1
Word = Storm, 			Occurrence = 1
Word = forecast, 			Occurrence = 1
Word = gleefully, 			Occurrence = 1
Word = lend, 			Occurrence = 1
Word = ambling, 			Occurrence = 1
Word = rowboat, 			Occurrence = 1
Word = aboard, 			Occurrence = 1
Word = Icy, 			Occurrence = 1
Word = spray, 			Occurrence = 1
Word = chilly, 			Occurrence = 1
Word = seaweed, 			Occurrence = 1
Word = gaps, 			Occurrence = 1
Word = chips, 			Occurrence = 1
Word = bananas, 			Occurrence = 1
Word = smoked, 			Occurrence = 1
Word = privately, 			Occurrence = 1
Word = Spray, 			Occurrence = 1
Word = waves, 			Occurrence = 1
Word = splattered, 			Occurrence = 1
Word = filthy, 			Occurrence = 1
Word = softest, 			Occurrence = 1
Word = curl, 			Occurrence = 1
Word = thinnest, 			Occurrence = 1
Word = ragged, 			Occurrence = 1
Word = blanket, 			Occurrence = 1
Word = raged, 			Occurrence = 1
Word = ferociously, 			Occurrence = 1
Word = snores, 			Occurrence = 1
Word = thunder, 			Occurrence = 1
Word = dial, 			Occurrence = 1
Word = tick, 			Occurrence = 1
Word = writer, 			Occurrence = 1
Word = creak, 			Occurrence = 1
Word = warmer, 			Occurrence = 1
Word = slapping, 			Occurrence = 1
Word = crumbling, 			Occurrence = 1
Word = Thirty, 			Occurrence = 1
Word = annoy, 			Occurrence = 1
Word = FOUR, 			Occurrence = 1
Word = KEEPER, 			Occurrence = 1
Word = KEYS, 			Occurrence = 1
Word = skidding, 			Occurrence = 1
Word = SMASH, 			Occurrence = 1
Word = hinges, 			Occurrence = 1
Word = beetles, 			Occurrence = 1
Word = stooping, 			Occurrence = 1
Word = brushed, 			Occurrence = 1
Word = crinkled, 			Occurrence = 1
Word = rasping, 			Occurrence = 1
Word = demand, 			Occurrence = 1
Word = prune, 			Occurrence = 1
Word = gun, 			Occurrence = 1
Word = knot, 			Occurrence = 1
Word = rubber, 			Occurrence = 1
Word = mighta, 			Occurrence = 1
Word = squashed, 			Occurrence = 1
Word = Happy, 			Occurrence = 1
Word = Birthday, 			Occurrence = 1
Word = icing, 			Occurrence = 1
Word = introduced, 			Occurrence = 1
Word = Grounds, 			Occurrence = 1
Word = stronger, 			Occurrence = 1
Word = bath, 			Occurrence = 1
Word = weight, 			Occurrence = 1
Word = mugs, 			Occurrence = 1
Word = amber, 			Occurrence = 1
Word = liquid, 			Occurrence = 1
Word = swig, 			Occurrence = 1
Word = sizzling, 			Occurrence = 1
Word = juicy, 			Occurrence = 1
Word = burnt, 			Occurrence = 1
Word = fidgeted, 			Occurrence = 1
Word = Sony, 			Occurrence = 1
Word = ALL, 			Occurrence = 1
Word = fill, 			Occurrence = 1
Word = cowering, 			Occurrence = 1
Word = ANYTHING, 			Occurrence = 1
Word = math, 			Occurrence = 1
Word = explode, 			Occurrence = 1
Word = boomed, 			Occurrence = 1
Word = Mimblewimble, 			Occurrence = 1
Word = fixing, 			Occurrence = 1
Word = commanded, 			Occurrence = 1
Word = quailed, 			Occurrence = 1
Word = syllable, 			Occurrence = 1
Word = STOP, 			Occurrence = 1
Word = FORBID, 			Occurrence = 1
Word = boil, 			Occurrence = 1
Word = trained, 			Occurrence = 1
Word = Floor, 			Occurrence = 1
Word = Sea, 			Occurrence = 1
Word = Headmaster, 			Occurrence = 1
Word = Order, 			Occurrence = 1
Word = Class, 			Occurrence = 1
Word = Grand, 			Occurrence = 1
Word = Sorc, 			Occurrence = 1
Word = Chf, 			Occurrence = 1
Word = Warlock, 			Occurrence = 1
Word = Supreme, 			Occurrence = 1
Word = Mugwump, 			Occurrence = 1
Word = International, 			Occurrence = 1
Word = Confed, 			Occurrence = 1
Word = inform, 			Occurrence = 1
Word = Witchcraft, 			Occurrence = 1
Word = enclosed, 			Occurrence = 1
Word = necessary, 			Occurrence = 1
Word = Term, 			Occurrence = 1
Word = Yours, 			Occurrence = 1
Word = sincerely, 			Occurrence = 1
Word = Minerva, 			Occurrence = 1
Word = Deputy, 			Occurrence = 1
Word = Headmistress, 			Occurrence = 1
Word = Questions, 			Occurrence = 1
Word = fireworks, 			Occurrence = 1
Word = Gorgons, 			Occurrence = 1
Word = upside, 			Occurrence = 1
Word = Given, 			Occurrence = 1
Word = firelight, 			Occurrence = 1
Word = nonmagic, 			Occurrence = 1
Word = thern, 			Occurrence = 1
Word = dratted, 			Occurrence = 1
Word = spawn, 			Occurrence = 1
Word = teacups, 			Occurrence = 1
Word = freak, 			Occurrence = 1
Word = draw, 			Occurrence = 1
Word = ranting, 			Occurrence = 1
Word = abnormal, 			Occurrence = 1
Word = CAR, 			Occurrence = 1
Word = CRASH, 			Occurrence = 1
Word = outrage, 			Occurrence = 1
Word = scandal, 			Occurrence = 1
Word = parts, 			Occurrence = 1
Word = gargoyles, 			Occurrence = 1
Word = Horribly, 			Occurrence = 1
Word = Reckon, 			Occurrence = 1
Word = Suppose, 			Occurrence = 1
Word = foghorn, 			Occurrence = 1
Word = McKinnons, 			Occurrence = 1
Word = Prewetts, 			Occurrence = 1
Word = cruel, 			Occurrence = 1
Word = Took, 			Occurrence = 1
Word = Brought, 			Occurrence = 1
Word = Load, 			Occurrence = 1
Word = tosh, 			Occurrence = 1
Word = cured, 			Occurrence = 1
Word = denying, 			Occurrence = 1
Word = types, 			Occurrence = 1
Word = Pointing, 			Occurrence = 1
Word = sword, 			Occurrence = 1
Word = speared, 			Occurrence = 1
Word = bearded, 			Occurrence = 1
Word = flattened, 			Occurrence = 1
Word = Disappeared, 			Occurrence = 1
Word = Vanished, 			Occurrence = 1
Word = Same, 			Occurrence = 1
Word = Makes, 			Occurrence = 1
Word = kinda, 			Occurrence = 1
Word = trances, 			Occurrence = 1
Word = Don, 			Occurrence = 1
Word = respect, 			Occurrence = 1
Word = Him, 			Occurrence = 1
Word = clouted, 			Occurrence = 1
Word = bullied, 			Occurrence = 1
Word = warty, 			Occurrence = 1
Word = defeated, 			Occurrence = 1
Word = sorcerer, 			Occurrence = 1
Word = football, 			Occurrence = 1
Word = revenge, 			Occurrence = 1
Word = positively, 			Occurrence = 1
Word = born, 			Occurrence = 1
Word = finest, 			Occurrence = 1
Word = wizardry, 			Occurrence = 1
Word = youngsters, 			Occurrence = 1
Word = AM, 			Occurrence = 1
Word = PAYING, 			Occurrence = 1
Word = FOR, 			Occurrence = 1
Word = SOME, 			Occurrence = 1
Word = CRACKPOT, 			Occurrence = 1
Word = OLD, 			Occurrence = 1
Word = FOOL, 			Occurrence = 1
Word = TEACH, 			Occurrence = 1
Word = MAGIC, 			Occurrence = 1
Word = TRICKS, 			Occurrence = 1
Word = ME, 			Occurrence = 1
Word = firecracker, 			Occurrence = 1
Word = curly, 			Occurrence = 1
Word = Pulling, 			Occurrence = 1
Word = ruefully, 			Occurrence = 1
Word = Meant, 			Occurrence = 1
Word = strictly, 			Occurrence = 1
Word = Gotta, 			Occurrence = 1
Word = kip, 			Occurrence = 1
Word = wriggles, 			Occurrence = 1
Word = dormice, 			Occurrence = 1
Word = FIVE, 			Occurrence = 1
Word = DIAGON, 			Occurrence = 1
Word = ALLEY, 			Occurrence = 1
Word = rapping, 			Occurrence = 1
Word = claw, 			Occurrence = 1
Word = swelling, 			Occurrence = 1
Word = savaging, 			Occurrence = 1
Word = Pay, 			Occurrence = 1
Word = bunches, 			Occurrence = 1
Word = pellets, 			Occurrence = 1
Word = string, 			Occurrence = 1
Word = teabags, 			Occurrence = 1
Word = pouch, 			Occurrence = 1
Word = puncture, 			Occurrence = 1
Word = Um, 			Occurrence = 1
Word = Mm, 			Occurrence = 1
Word = teh, 			Occurrence = 1
Word = banks, 			Occurrence = 1
Word = Run, 			Occurrence = 1
Word = Goblins, 			Occurrence = 1
Word = Fer, 			Occurrence = 1
Word = gleamed, 			Occurrence = 1
Word = hired, 			Occurrence = 1
Word = settled, 			Occurrence = 1
Word = Seems, 			Occurrence = 1
Word = highsecurity, 			Occurrence = 1
Word = Deep, 			Occurrence = 1
Word = Minister, 			Occurrence = 1
Word = Cornelius, 			Occurrence = 1
Word = Fudge, 			Occurrence = 1
Word = Bungler, 			Occurrence = 1
Word = pelts, 			Occurrence = 1
Word = solutions, 			Occurrence = 1
Word = bumped, 			Occurrence = 1
Word = Passersby, 			Occurrence = 1
Word = meters, 			Occurrence = 1
Word = panting, 			Occurrence = 1
Word = Crikey, 			Occurrence = 1
Word = bills, 			Occurrence = 1
Word = tickets, 			Occurrence = 1
Word = knitting, 			Occurrence = 1
Word = circus, 			Occurrence = 1
Word = stitches, 			Occurrence = 1
Word = unfolded, 			Occurrence = 1
Word = UNIFORM, 			Occurrence = 1
Word = require, 			Occurrence = 1
Word = sets, 			Occurrence = 1
Word = protective, 			Occurrence = 1
Word = similar, 			Occurrence = 1
Word = winter, 			Occurrence = 1
Word = fastenings, 			Occurrence = 1
Word = tags, 			Occurrence = 1
Word = COURSE, 			Occurrence = 1
Word = BOOKS, 			Occurrence = 1
Word = Standard, 			Occurrence = 1
Word = Book, 			Occurrence = 1
Word = Grade, 			Occurrence = 1
Word = Miranda, 			Occurrence = 1
Word = Goshawk, 			Occurrence = 1
Word = Bathilda, 			Occurrence = 1
Word = Bagshot, 			Occurrence = 1
Word = Theory, 			Occurrence = 1
Word = Adalbert, 			Occurrence = 1
Word = Waffling, 			Occurrence = 1
Word = Switch, 			Occurrence = 1
Word = Phyllida, 			Occurrence = 1
Word = Spore, 			Occurrence = 1
Word = Drafts, 			Occurrence = 1
Word = Arsenius, 			Occurrence = 1
Word = Jigger, 			Occurrence = 1
Word = Fantastic, 			Occurrence = 1
Word = Beasts, 			Occurrence = 1
Word = Find, 			Occurrence = 1
Word = Them, 			Occurrence = 1
Word = Newt, 			Occurrence = 1
Word = Scamander, 			Occurrence = 1
Word = Forces, 			Occurrence = 1
Word = Quentin, 			Occurrence = 1
Word = Trimble, 			Occurrence = 1
Word = OTHER, 			Occurrence = 1
Word = EQUIPMENT, 			Occurrence = 1
Word = standard, 			Occurrence = 1
Word = phials, 			Occurrence = 1
Word = PARENTS, 			Occurrence = 1
Word = REMINDED, 			Occurrence = 1
Word = FIRST, 			Occurrence = 1
Word = YEARS, 			Occurrence = 1
Word = ALLOWED, 			Occurrence = 1
Word = THEIR, 			Occurrence = 1
Word = OWN, 			Occurrence = 1
Word = BROOMSTICKS, 			Occurrence = 1
Word = trains, 			Occurrence = 1
Word = bustling, 			Occurrence = 1
Word = stores, 			Occurrence = 1
Word = cinemas, 			Occurrence = 1
Word = sell, 			Occurrence = 1
Word = cooked, 			Occurrence = 1
Word = humor, 			Occurrence = 1
Word = unbelievable, 			Occurrence = 1
Word = trusting, 			Occurrence = 1
Word = steered, 			Occurrence = 1
Word = sherry, 			Occurrence = 1
Word = smoking, 			Occurrence = 1
Word = buzz, 			Occurrence = 1
Word = Tom, 			Occurrence = 1
Word = Delighted, 			Occurrence = 1
Word = grasping, 			Occurrence = 1
Word = walled, 			Occurrence = 1
Word = weeds, 			Occurrence = 1
Word = bloke, 			Occurrence = 1
Word = firsthand, 			Occurrence = 1
Word = experience, 			Occurrence = 1
Word = Forest, 			Occurrence = 1
Word = hag, 			Occurrence = 1
Word = Scared, 			Occurrence = 1
Word = Vampires, 			Occurrence = 1
Word = Hags, 			Occurrence = 1
Word = bricks, 			Occurrence = 1
Word = cobbled, 			Occurrence = 1
Word = shrink, 			Occurrence = 1
Word = instantly, 			Occurrence = 1
Word = Cauldrons, 			Occurrence = 1
Word = Sizes, 			Occurrence = 1
Word = Copper, 			Occurrence = 1
Word = Brass, 			Occurrence = 1
Word = Pewter, 			Occurrence = 1
Word = Silver, 			Occurrence = 1
Word = Collapsible, 			Occurrence = 1
Word = seventeen, 			Occurrence = 1
Word = hooting, 			Occurrence = 1
Word = Tawny, 			Occurrence = 1
Word = Screech, 			Occurrence = 1
Word = Barn, 			Occurrence = 1
Word = Several, 			Occurrence = 1
Word = instruments, 			Occurrence = 1
Word = barrels, 			Occurrence = 1
Word = spleens, 			Occurrence = 1
Word = tottering, 			Occurrence = 1
Word = globes, 			Occurrence = 1
Word = burnished, 			Occurrence = 1
Word = shorter, 			Occurrence = 1
Word = swarthy, 			Occurrence = 1
Word = engraved, 			Occurrence = 1
Word = Enter, 			Occurrence = 1
Word = heed, 			Occurrence = 1
Word = awaits, 			Occurrence = 1
Word = sin, 			Occurrence = 1
Word = dearly, 			Occurrence = 1
Word = Thief, 			Occurrence = 1
Word = beware, 			Occurrence = 1
Word = scribbling, 			Occurrence = 1
Word = ledgers, 			Occurrence = 1
Word = examining, 			Occurrence = 1
Word = eyeglasses, 			Occurrence = 1
Word = Morning, 			Occurrence = 1
Word = rubies, 			Occurrence = 1
Word = coals, 			Occurrence = 1
Word = mysteriously, 			Occurrence = 1
Word = steeply, 			Occurrence = 1
Word = railway, 			Occurrence = 1
Word = hurtling, 			Occurrence = 1
Word = maze, 			Occurrence = 1
Word = passages, 			Occurrence = 1
Word = stung, 			Occurrence = 1
Word = stalactites, 			Occurrence = 1
Word = stalagmites, 			Occurrence = 1
Word = stalagmite, 			Occurrence = 1
Word = stalactite, 			Occurrence = 1
Word = lean, 			Occurrence = 1
Word = mounds, 			Occurrence = 1
Word = Columns, 			Occurrence = 1
Word = Heaps, 			Occurrence = 1
Word = belonging, 			Occurrence = 1
Word = Seventeen, 			Occurrence = 1
Word = Galleon, 			Occurrence = 1
Word = Sickle, 			Occurrence = 1
Word = terms, 			Occurrence = 1
Word = corners, 			Occurrence = 1
Word = ravine, 			Occurrence = 1
Word = scruff, 			Occurrence = 1
Word = sucked, 			Occurrence = 1
Word = fabulous, 			Occurrence = 1
Word = jewels, 			Occurrence = 1
Word = longed, 			Occurrence = 1
Word = infernal, 			Occurrence = 1
Word = Robes, 			Occurrence = 1
Word = Occasions, 			Occurrence = 1
Word = carts, 			Occurrence = 1
Word = squat, 			Occurrence = 1
Word = mauve, 			Occurrence = 1
Word = bully, 			Occurrence = 1
Word = smuggle, 			Occurrence = 1
Word = Play, 			Occurrence = 1
Word = Father, 			Occurrence = 1
Word = Mmm, 			Occurrence = 1
Word = works, 			Occurrence = 1
Word = savage, 			Occurrence = 1
Word = surname, 			Occurrence = 1
Word = raspberry, 			Occurrence = 1
Word = chopped, 			Occurrence = 1
Word = lied, 			Occurrence = 1
Word = wrote, 			Occurrence = 1
Word = pate, 			Occurrence = 1
Word = duffers, 			Occurrence = 1
Word = gloomily, 			Occurrence = 1
Word = Years, 			Occurrence = 1
Word = Flourish, 			Occurrence = 1
Word = Blotts, 			Occurrence = 1
Word = paving, 			Occurrence = 1
Word = stamps, 			Occurrence = 1
Word = symbols, 			Occurrence = 1
Word = Curses, 			Occurrence = 1
Word = Countercurses, 			Occurrence = 1
Word = Bewitch, 			Occurrence = 1
Word = Friends, 			Occurrence = 1
Word = Befuddle, 			Occurrence = 1
Word = Enemies, 			Occurrence = 1
Word = Latest, 			Occurrence = 1
Word = Revenges, 			Occurrence = 1
Word = Hair, 			Occurrence = 1
Word = Loss, 			Occurrence = 1
Word = Tying, 			Occurrence = 1
Word = Vindictus, 			Occurrence = 1
Word = Viridian, 			Occurrence = 1
Word = curses, 			Occurrence = 1
Word = collapsible, 			Occurrence = 1
Word = fascinating, 			Occurrence = 1
Word = rotted, 			Occurrence = 1
Word = cabbages, 			Occurrence = 1
Word = Barrels, 			Occurrence = 1
Word = slimy, 			Occurrence = 1
Word = herbs, 			Occurrence = 1
Word = powders, 			Occurrence = 1
Word = bundles, 			Occurrence = 1
Word = strings, 			Occurrence = 1
Word = supply, 			Occurrence = 1
Word = basic, 			Occurrence = 1
Word = minuscule, 			Occurrence = 1
Word = scoop, 			Occurrence = 1
Word = Outside, 			Occurrence = 1
Word = sneeze, 			Occurrence = 1
Word = kids, 			Occurrence = 1
Word = Twenty, 			Occurrence = 1
Word = stammering, 			Occurrence = 1
Word = lotta, 			Occurrence = 1
Word = Peeling, 			Occurrence = 1
Word = Makers, 			Occurrence = 1
Word = BC, 			Occurrence = 1
Word = cushion, 			Occurrence = 1
Word = tinkling, 			Occurrence = 1
Word = occurred, 			Occurrence = 1
Word = dust, 			Occurrence = 1
Word = tingle, 			Occurrence = 1
Word = awkwardly, 			Occurrence = 1
Word = quarter, 			Occurrence = 1
Word = swishy, 			Occurrence = 1
Word = willow, 			Occurrence = 1
Word = Eleven, 			Occurrence = 1
Word = Pliable, 			Occurrence = 1
Word = transfiguration, 			Occurrence = 1
Word = bendy, 			Occurrence = 1
Word = Hmmm, 			Occurrence = 1
Word = Hold, 			Occurrence = 1
Word = armpit, 			Occurrence = 1
Word = core, 			Occurrence = 1
Word = heartstrings, 			Occurrence = 1
Word = phoenixes, 			Occurrence = 1
Word = flitting, 			Occurrence = 1
Word = Beechwood, 			Occurrence = 1
Word = heartstring, 			Occurrence = 1
Word = flexible, 			Occurrence = 1
Word = Maple, 			Occurrence = 1
Word = whippy, 			Occurrence = 1
Word = ebony, 			Occurrence = 1
Word = springy, 			Occurrence = 1
Word = mounting, 			Occurrence = 1
Word = Tricky, 			Occurrence = 1
Word = customer, 			Occurrence = 1
Word = combination, 			Occurrence = 1
Word = supple, 			Occurrence = 1
Word = firework, 			Occurrence = 1
Word = whooped, 			Occurrence = 1
Word = bravo, 			Occurrence = 1
Word = destined, 			Occurrence = 1
Word = gawking, 			Occurrence = 1
Word = Paddington, 			Occurrence = 1
